iter	Passed	Remaining
13334	3665311	3206288
13335	3665539	3205972
13336	3665803	3205688
13337	3666101	3205433
13338	3666363	3205147
13339	3666624	3204860
13340	3666869	3204559
13341	3667143	3204284
13342	3667406	3203998
13343	3667633	3203682
13344	3667899	3203399
13345	3668171	3203122
13346	3668450	3202850
13347	3668697	3202552
13348	3668945	3202253
13349	3669201	3201962
13350	3669507	3201715
13351	3669724	3201389
13352	3669965	3201084
13353	3670164	3200743
13354	3670426	3200458
13355	3670672	3200158
13356	3670888	3199831
13357	3671120	3199519
13358	3671370	3199222
13359	3671592	3198902
13360	3671855	3198617
13361	3672059	3198280
13362	3672311	3197986
13363	3672565	3197693
13364	3672838	3197417
13365	3673088	3197120
13366	3673320	3196808
13367	3673578	3196518
13368	3673859	3196249
13369	3674138	3195978
13370	3674429	3195717
13371	3674671	3195414
13372	3674890	3195090
13373	3675109	3194767
13374	3675355	3194467
13375	3675594	3194161
13376	3675847	3193868
13377	3676092	3193567
13378	3676322	3193253
13379	3676542	3192931
13380	3676807	3192648
13381	3677042	3192338
13382	3677255	3192010
13383	3677513	3191721
13384	3677776	3191436
13385	3678018	3191132
13386	3678264	3190833
13387	3678508	3190532
13388	3678757	3190234
13389	3678969	3189905
13390	3679182	3189577
13391	3679412	3189263
13392	3679674	3188978
13393	3679930	3188687
13394	3680175	3188386
13395	3680423	3188088
13396	3680678	3187796
13397	3680941	3187511
13398	3681188	3187212
13399	3681416	3186897
13400	3681655	3186592
13401	3681890	3186283
13402	3682164	3186007
13403	3682398	3185697
13404	3682678	3185427
13405	3682932	3185135
13406	3683223	3184874
13407	3683564	3184656
13408	3683817	3184363
13409	3684090	3184087
13410	3684322	3183775
13411	3684566	3183474
13412	3684780	3183146
13413	3685032	3182852
13414	3685264	3182541
13415	3685534	3182262
13416	3685778	3181961
13417	3686034	3181670
13418	3686275	3181366
13419	3686525	3181070
13420	3686778	3180777
13421	3687048	3180498
13422	3687262	3180171
13423	3687501	3179865
13424	3687792	3179605
13425	3688027	3179295
13426	3688274	3178997
13427	3688497	3178678
13428	3688763	3178396
13429	3689076	3178154
13430	3689327	3177859
13431	3689547	3177537
13432	3689785	3177231
13433	3690016	3176918
13434	3690346	3176691
13435	3690598	3176397
13436	3690843	3176097
13437	3691087	3175796
13438	3691382	3175539
13439	3691600	3175215
13440	3691873	3174939
13441	3692112	3174634
13442	3692358	3174334
13443	3692596	3174028
13444	3692826	3173716
13445	3693076	3173419
13446	3693282	3173086
13447	3693569	3172822
13448	3693793	3172504
13449	3694034	3172200
13450	3694280	3171901
13451	3694531	3171606
13452	3694797	3171324
13453	3694999	3170987
13454	3695255	3170697
13455	3695497	3170394
13456	3695701	3170058
13457	3695993	3169798
13458	3696196	3169463
13459	3696455	3169174
13460	3696702	3168876
13461	3696936	3168567
13462	3697183	3168269
13463	3697406	3167949
13464	3697631	3167632
13465	3697887	3167342
13466	3698191	3167093
13467	3698453	3166807
13468	3698671	3166484
13469	3698891	3166162
13470	3699170	3165892
13471	3699403	3165582
13472	3699634	3165270
13473	3699873	3164965
13474	3700094	3164644
13475	3700336	3164342
13476	3700648	3164099
13477	3700878	3163787
13478	3701122	3163486
13479	3701395	3163210
13480	3701669	3162935
13481	3701882	3162607
13482	3702153	3162330
13483	3702387	3162021
13484	3702677	3161760
13485	3702898	3161439
13486	3703126	3161124
13487	3703331	3160791
13488	3703562	3160479
13489	3703861	3160225
13490	3704093	3159915
13491	3704337	3159614
13492	3704588	3159319
13493	3704815	3159004
13494	3705099	3158738
13495	3705326	3158422
13496	3705573	3158124
13497	3705795	3157805
13498	3706052	3157516
13499	3706312	3157229
13500	3706578	3156947
13501	3706790	3156619
13502	3707057	3156338
13503	3707351	3156080
13504	3707602	3155786
13505	3707860	3155497
13506	3708106	3155198
13507	3708380	3154923
13508	3708593	3154596
13509	3708851	3154308
13510	3709139	3154044
13511	3709363	3153727
13512	3709691	3153498
13513	3709914	3153180
13514	3710220	3152932
13515	3710476	3152641
13516	3710759	3152375
13517	3710998	3152070
13518	3711213	3151744
13519	3711442	3151432
13520	3711691	3151136
13521	3711946	3150844
13522	3712179	3150535
13523	3712446	3150254
13524	3712698	3149960
13525	3712971	3149685
13526	3713209	3149379
13527	3713456	3149080
13528	3713683	3148766
13529	3713925	3148464
13530	3714205	3148194
13531	3714476	3147917
13532	3714751	3147643
13533	3714992	3147340
13534	3715300	3147094
13535	3715544	3146794
13536	3715764	3146473
13537	3716010	3146174
13538	3716241	3145862
13539	3716532	3145603
13540	3716761	3145290
13541	3717006	3144990
13542	3717245	3144686
13543	3717518	3144410
13544	3717739	3144090
13545	3717990	3143796
13546	3718187	3143456
13547	3718420	3143146
13548	3718625	3142813
13549	3718875	3142518
13550	3719105	3142206
13551	3719337	3141896
13552	3719606	3141617
13553	3719907	3141365
13554	3720152	3141065
13555	3720428	3140792
13556	3720680	3140499
13557	3720909	3140186
13558	3721157	3139889
13559	3721375	3139567
13560	3721602	3139253
13561	3721872	3138974
13562	3722142	3138696
13563	3722400	3138408
13564	3722618	3138086
13565	3722861	3137785
13566	3723115	3137494
13567	3723407	3137233
13568	3723652	3136935
13569	3723885	3136626
13570	3724111	3136310
13571	3724379	3136030
13572	3724620	3135727
13573	3724873	3135435
13574	3725107	3135127
13575	3725383	3134854
13576	3725622	3134549
13577	3725897	3134275
13578	3726144	3133978
13579	3726396	3133685
13580	3726665	3133406
13581	3726924	3133118
13582	3727178	3132827
13583	3727450	3132551
13584	3727690	3132248
13585	3727904	3131922
13586	3728186	3131654
13587	3728405	3131333
13588	3728641	3131026
13589	3728869	3130713
13590	3729110	3130411
13591	3729367	3130122
13592	3729590	3129804
13593	3729830	3129501
13594	3730083	3129209
13595	3730326	3128909
13596	3730594	3128629
13597	3730799	3128296
13598	3731010	3127969
13599	3731264	3127677
13600	3731473	3127348
13601	3731713	3127044
13602	3731924	3126718
13603	3732173	3126421
13604	3732465	3126162
13605	3732683	3125840
13606	3732984	3125589
13607	3733189	3125256
13608	3733407	3124935
13609	3733666	3124648
13610	3733886	3124328
13611	3734109	3124011
13612	3734360	3123717
13613	3734592	3123407
13614	3734841	3123112
13615	3735083	3122810
13616	3735305	3122492
13617	3735523	3122170
13618	3735746	3121853
13619	3735977	3121543
13620	3736229	3121250
13621	3736459	3120939
13622	3736697	3120634
13623	3736893	3120294
13624	3737165	3120019
13625	3737410	3119720
13626	3737637	3119406
13627	3737845	3119076
13628	3738124	3118806
13629	3738345	3118487
13630	3738595	3118192
13631	3738825	3117882
13632	3739064	3117578
13633	3739281	3117256
13634	3739528	3116959
13635	3739772	3116660
13636	3739996	3116344
13637	3740227	3116033
13638	3740486	3115746
13639	3740748	3115462
13640	3740990	3115160
13641	3741254	3114878
13642	3741496	3114577
13643	3741737	3114275
13644	3741965	3113962
13645	3742210	3113663
13646	3742433	3113347
13647	3742687	3113055
13648	3742909	3112738
13649	3743184	3112464
13650	3743443	3112178
13651	3743662	3111857
13652	3743963	3111605
13653	3744182	3111285
13654	3744401	3110965
13655	3744652	3110672
13656	3744942	3110410
13657	3745186	3110111
13658	3745450	3109828
13659	3745686	3109522
13660	3745942	3109233
13661	3746227	3108968
13662	3746481	3108677
13663	3746686	3108345
13664	3746903	3108024
13665	3747187	3107758
13666	3747442	3107467
13667	3747669	3107154
13668	3747907	3106850
13669	3748187	3106580
13670	3748455	3106302
13671	3748694	3105998
13672	3748951	3105710
13673	3749193	3105409
13674	3749434	3105107
13675	3749660	3104793
13676	3749914	3104502
13677	3750152	3104198
13678	3750409	3103909
13679	3750668	3103623
13680	3750895	3103309
13681	3751124	3102998
13682	3751362	3102694
13683	3751622	3102408
13684	3751909	3102144
13685	3752166	3101856
13686	3752427	3101571
13687	3752657	3101261
13688	3752937	3100991
13689	3753210	3100716
13690	3753460	3100422
13691	3753686	3100108
13692	3753967	3099840
13693	3754253	3099575
13694	3754496	3099275
13695	3754714	3098955
13696	3754949	3098648
13697	3755215	3098367
13698	3755446	3098058
13699	3755687	3097756
13700	3755945	3097469
13701	3756199	3097178
13702	3756474	3096905
13703	3756734	3096619
13704	3756990	3096330
13705	3757287	3096074
13706	3757569	3095807
13707	3757847	3095536
13708	3758073	3095222
13709	3758341	3094943
13710	3758584	3094643
13711	3758816	3094335
13712	3759069	3094043
13713	3759271	3093710
13714	3759473	3093376
13715	3759739	3093095
13716	3760031	3092836
13717	3760289	3092549
13718	3760517	3092237
13719	3760715	3091900
13720	3760980	3091618
13721	3761224	3091319
13722	3761463	3091017
13723	3761664	3090682
13724	3761890	3090369
13725	3762141	3090075
13726	3762397	3089787
13727	3762594	3089449
13728	3762833	3089146
13729	3763068	3088840
13730	3763300	3088532
13731	3763535	3088226
13732	3763815	3087957
13733	3764092	3087685
13734	3764324	3087376
13735	3764593	3087098
13736	3764849	3086809
13737	3765151	3086558
13738	3765390	3086255
13739	3765645	3085965
13740	3765883	3085661
13741	3766119	3085357
13742	3766371	3085064
13743	3766650	3084794
13744	3766877	3084481
13745	3767102	3084167
13746	3767370	3083889
13747	3767618	3083593
13748	3767878	3083308
13749	3768118	3083006
13750	3768431	3082763
13751	3768719	3082501
13752	3768991	3082225
13753	3769237	3081928
13754	3769472	3081622
13755	3769713	3081321
13756	3769961	3081026
13757	3770215	3080735
13758	3770446	3080426
13759	3770702	3080137
13760	3770948	3079840
13761	3771222	3079566
13762	3771475	3079275
13763	3771710	3078969
13764	3771982	3078693
13765	3772260	3078423
13766	3772520	3078138
13767	3772749	3077826
13768	3772986	3077522
13769	3773195	3077196
13770	3773448	3076904
13771	3773695	3076608
13772	3773937	3076308
13773	3774162	3075994
13774	3774425	3075711
13775	3774649	3075396
13776	3774940	3075136
13777	3775159	3074817
13778	3775378	3074498
13779	3775627	3074204
13780	3775857	3073894
13781	3776085	3073583
13782	3776311	3073270
13783	3776562	3072977
13784	3776808	3072680
13785	3777047	3072378
13786	3777330	3072111
13787	3777604	3071837
13788	3777846	3071538
13789	3778065	3071219
13790	3778311	3070922
13791	3778518	3070593
13792	3778729	3070269
13793	3778970	3069968
13794	3779245	3069695
13795	3779463	3069375
13796	3779725	3069092
13797	3780009	3068826
13798	3780231	3068510
13799	3780476	3068212
13800	3780702	3067900
13801	3780907	3067570
13802	3781179	3067294
13803	3781428	3067000
13804	3781729	3066748
13805	3781981	3066457
13806	3782325	3066239
13807	3782597	3065963
13808	3782791	3065625
13809	3783005	3065302
13810	3783242	3064998
13811	3783514	3064723
13812	3783787	3064448
13813	3784038	3064155
13814	3784293	3063867
13815	3784534	3063566
13816	3784796	3063282
13817	3785081	3063017
13818	3785325	3062720
13819	3785556	3062410
13820	3785781	3062097
13821	3786064	3061831
13822	3786301	3061527
13823	3786517	3061206
13824	3786767	3060913
13825	3787055	3060650
13826	3787310	3060361
13827	3787590	3060092
13828	3787840	3059799
13829	3788083	3059500
13830	3788326	3059201
13831	3788561	3058896
13832	3788823	3058612
13833	3789045	3058296
13834	3789315	3058020
13835	3789526	3057695
13836	3789794	3057417
13837	3790058	3057134
13838	3790308	3056841
13839	3790544	3056537
13840	3790756	3056213
13841	3791022	3055933
13842	3791291	3055655
13843	3791525	3055349
13844	3791800	3055076
13845	3792044	3054778
13846	3792312	3054500
13847	3792587	3054226
13848	3792875	3053964
13849	3793128	3053673
13850	3793371	3053374
13851	3793627	3053086
13852	3793928	3052834
13853	3794162	3052529
13854	3794420	3052241
13855	3794666	3051946
13856	3794958	3051686
13857	3795189	3051378
13858	3795395	3051049
13859	3795643	3050755
13860	3795881	3050452
13861	3796136	3050164
13862	3796398	3049879
13863	3796625	3049568
13864	3796861	3049264
13865	3797057	3048928
13866	3797300	3048629
13867	3797557	3048342
13868	3797818	3048057
13869	3798038	3047741
13870	3798285	3047445
13871	3798567	3047178
13872	3798811	3046881
13873	3799073	3046597
13874	3799344	3046321
13875	3799607	3046038
13876	3799846	3045737
13877	3800060	3045415
13878	3800298	3045112
13879	3800547	3044818
13880	3800797	3044526
13881	3801029	3044218
13882	3801323	3043961
13883	3801566	3043662
13884	3801818	3043371
13885	3802054	3043067
13886	3802295	3042767
13887	3802523	3042457
13888	3802743	3042140
13889	3803018	3041866
13890	3803257	3041565
13891	3803496	3041264
13892	3803715	3040946
13893	3803965	3040653
13894	3804211	3040357
13895	3804427	3040037
13896	3804641	3039715
13897	3804886	3039419
13898	3805136	3039126
13899	3805379	3038828
13900	3805619	3038527
13901	3805860	3038227
13902	3806124	3037945
13903	3806372	3037652
13904	3806651	3037382
13905	3806882	3037074
13906	3807142	3036789
13907	3807414	3036514
13908	3807707	3036255
13909	3807980	3035981
13910	3808242	3035698
13911	3808509	3035419
13912	3808774	3035138
13913	3809066	3034879
13914	3809351	3034614
13915	3809619	3034336
13916	3809900	3034068
13917	3810144	3033770
13918	3810417	3033496
13919	3810678	3033212
13920	3810961	3032946
13921	3811232	3032669
13922	3811492	3032385
13923	3811742	3032092
13924	3812070	3031861
13925	3812325	3031573
13926	3812556	3031265
13927	3812832	3030993
13928	3813093	3030710
13929	3813392	3030455
13930	3813630	3030153
13931	3813868	3029852
13932	3814129	3029568
13933	3814407	3029297
13934	3814665	3029011
13935	3814884	3028694
13936	3815149	3028413
13937	3815393	3028115
13938	3815719	3027883
13939	3815979	3027599
13940	3816249	3027322
13941	3816512	3027040
13942	3816767	3026751
13943	3817033	3026471
13944	3817317	3026206
13945	3817588	3025930
13946	3817826	3025628
13947	3818067	3025328
13948	3818293	3025016
13949	3818522	3024707
13950	3818811	3024446
13951	3819068	3024159
13952	3819306	3023857
13953	3819534	3023547
13954	3819777	3023249
13955	3820027	3022956
13956	3820292	3022676
13957	3820562	3022399
13958	3820821	3022113
13959	3821095	3021840
13960	3821343	3021546
13961	3821604	3021263
13962	3821823	3020945
13963	3822077	3020656
13964	3822364	3020392
13965	3822589	3020081
13966	3822851	3019797
13967	3823108	3019511
13968	3823383	3019238
13969	3823610	3018928
13970	3823853	3018630
13971	3824066	3018308
13972	3824307	3018008
13973	3824542	3017704
13974	3824783	3017405
13975	3825028	3017109
13976	3825256	3016799
13977	3825490	3016494
13978	3825749	3016208
13979	3826012	3015927
13980	3826267	3015638
13981	3826466	3015306
13982	3826683	3014987
13983	3826925	3014689
13984	3827152	3014378
13985	3827436	3014112
13986	3827734	3013858
13987	3828019	3013593
13988	3828290	3013318
13989	3828505	3012998
13990	3828765	3012714
13991	3829024	3012428
13992	3829238	3012108
13993	3829475	3011805
13994	3829730	3011517
13995	3829980	3011225
13996	3830256	3010953
13997	3830513	3010666
13998	3830780	3010387
13999	3830994	3010067
14000	3831226	3009761
14001	3831504	3009490
14002	3831715	3009167
14003	3831967	3008877
14004	3832215	3008583
14005	3832456	3008284
14006	3832734	3008013
14007	3832972	3007712
14008	3833208	3007408
14009	3833422	3007088
14010	3833687	3006808
14011	3833941	3006519
14012	3834145	3006191
14013	3834414	3005914
14014	3834685	3005637
14015	3834959	3005364
14016	3835163	3005036
14017	3835404	3004737
14018	3835648	3004440
14019	3835882	3004136
14020	3836122	3003835
14021	3836384	3003553
14022	3836593	3003229
14023	3836829	3002926
14024	3837067	3002625
14025	3837348	3002356
14026	3837580	3002051
14027	3837842	3001768
14028	3838117	3001495
14029	3838360	3001198
14030	3838600	3000898
14031	3838837	3000596
14032	3839105	3000318
14033	3839386	3000050
14034	3839610	2999738
14035	3839812	2999408
14036	3840062	2999117
14037	3840319	2998830
14038	3840606	2998567
14039	3840809	2998238
14040	3841047	2997937
14041	3841299	2997647
14042	3841559	2997362
14043	3841825	2997083
14044	3842061	2996780
14045	3842286	2996469
14046	3842502	2996150
14047	3842807	2995902
14048	3843071	2995620
14049	3843350	2995351
14050	3843604	2995062
14051	3843879	2994790
14052	3844099	2994474
14053	3844308	2994150
14054	3844522	2993831
14055	3844785	2993549
14056	3845033	2993256
14057	3845318	2992991
14058	3845539	2992676
14059	3845791	2992387
14060	3846075	2992121
14061	3846295	2991806
14062	3846561	2991527
14063	3846768	2991201
14064	3847002	2990897
14065	3847276	2990624
14066	3847513	2990322
14067	3847748	2990018
14068	3847970	2989705
14069	3848229	2989420
14070	3848481	2989130
14071	3848723	2988832
14072	3848954	2988526
14073	3849202	2988232
14074	3849473	2987956
14075	3849706	2987652
14076	3849950	2987356
14077	3850194	2987059
14078	3850428	2986755
14079	3850674	2986460
14080	3850915	2986162
14081	3851140	2985851
14082	3851397	2985564
14083	3851652	2985277
14084	3851941	2985015
14085	3852173	2984709
14086	3852423	2984417
14087	3852617	2984082
14088	3852823	2983757
14089	3853067	2983460
14090	3853336	2983184
14091	3853558	2982870
14092	3853792	2982566
14093	3854038	2982271
14094	3854275	2981970
14095	3854551	2981699
14096	3854802	2981408
14097	3855043	2981109
14098	3855258	2980791
14099	3855527	2980514
14100	3855776	2980222
14101	3856004	2979913
14102	3856286	2979646
14103	3856564	2979376
14104	3856881	2979136
14105	3857128	2978842
14106	3857451	2978607
14107	3857707	2978321
14108	3857946	2978020
14109	3858179	2977716
14110	3858448	2977439
14111	3858734	2977175
14112	3859006	2976901
14113	3859257	2976610
14114	3859524	2976331
14115	3859824	2976078
14116	3860050	2975768
14117	3860290	2975469
14118	3860511	2975155
14119	3860721	2974833
14120	3860938	2974516
14121	3861146	2974193
14122	3861395	2973900
14123	3861665	2973624
14124	3861900	2973321
14125	3862129	2973014
14126	3862331	2972685
14127	3862621	2972424
14128	3862862	2972126
14129	3863138	2971855
14130	3863379	2971557
14131	3863637	2971271
14132	3863878	2970973
14133	3864147	2970696
14134	3864397	2970405
14135	3864636	2970105
14136	3864869	2969801
14137	3865138	2969524
14138	3865381	2969227
14139	3865659	2968957
14140	3865927	2968680
14141	3866153	2968370
14142	3866364	2968049
14143	3866592	2967740
14144	3866811	2967425
14145	3867052	2967127
14146	3867291	2966827
14147	3867519	2966519
14148	3867758	2966220
14149	3868005	2965926
14150	3868305	2965673
14151	3868541	2965371
14152	3868756	2965053
14153	3868991	2964750
14154	3869226	2964448
14155	3869497	2964172
14156	3869714	2963856
14157	3869991	2963585
14158	3870256	2963306
14159	3870504	2963013
14160	3870775	2962738
14161	3870990	2962420
14162	3871258	2962143
14163	3871490	2961838
14164	3871748	2961553
14165	3872000	2961263
14166	3872256	2960976
14167	3872472	2960659
14168	3872687	2960341
14169	3872937	2960050
14170	3873166	2959743
14171	3873424	2959458
14172	3873688	2959177
14173	3873920	2958873
14174	3874152	2958567
14175	3874407	2958280
14176	3874664	2957994
14177	3874915	2957704
14178	3875179	2957424
14179	3875434	2957136
14180	3875672	2956836
14181	3875937	2956557
14182	3876139	2956228
14183	3876411	2955954
14184	3876653	2955657
14185	3876895	2955360
14186	3877138	2955064
14187	3877340	2954737
14188	3877629	2954475
14189	3877907	2954206
14190	3878135	2953897
14191	3878357	2953585
14192	3878619	2953303
14193	3878856	2953002
14194	3879123	2952725
14195	3879373	2952434
14196	3879652	2952164
14197	3879888	2951863
14198	3880095	2951539
14199	3880318	2951227
14200	3880548	2950922
14201	3880761	2950603
14202	3881025	2950322
14203	3881279	2950034
14204	3881536	2949749
14205	3881777	2949451
14206	3882041	2949171
14207	3882275	2948868
14208	3882486	2948547
14209	3882711	2948237
14210	3882932	2947924
14211	3883227	2947668
14212	3883475	2947375
14213	3883731	2947089
14214	3883953	2946777
14215	3884193	2946478
14216	3884442	2946187
14217	3884697	2945900
14218	3884914	2945584
14219	3885136	2945272
14220	3885382	2944978
14221	3885670	2944716
14222	3885921	2944426
14223	3886138	2944110
14224	3886361	2943799
14225	3886615	2943511
14226	3886835	2943197
14227	3887097	2942916
14228	3887389	2942657
14229	3887616	2942349
14230	3887880	2942068
14231	3888168	2941806
14232	3888415	2941514
14233	3888656	2941216
14234	3888910	2940929
14235	3889164	2940640
14236	3889395	2940335
14237	3889639	2940041
14238	3889889	2939750
14239	3890124	2939447
14240	3890374	2939157
14241	3890614	2938859
14242	3890816	2938532
14243	3891058	2938235
14244	3891295	2937935
14245	3891558	2937654
14246	3891816	2937369
14247	3892037	2937056
14248	3892262	2936747
14249	3892571	2936500
14250	3892806	2936199
14251	3893019	2935880
14252	3893296	2935610
14253	3893554	2935326
14254	3893800	2935032
14255	3894089	2934770
14256	3894339	2934480
14257	3894590	2934190
14258	3894856	2933912
14259	3895091	2933609
14260	3895343	2933321
14261	3895609	2933042
14262	3895864	2932755
14263	3896109	2932461
14264	3896359	2932171
14265	3896607	2931878
14266	3896840	2931575
14267	3897108	2931298
14268	3897401	2931040
14269	3897661	2930757
14270	3897904	2930461
14271	3898139	2930159
14272	3898402	2929878
14273	3898644	2929582
14274	3898851	2929259
14275	3899077	2928950
14276	3899323	2928657
14277	3899632	2928411
14278	3899868	2928110
14279	3900097	2927804
14280	3900321	2927494
14281	3900581	2927211
14282	3900800	2926897
14283	3901053	2926609
14284	3901299	2926316
14285	3901536	2926016
14286	3901773	2925715
14287	3902027	2925428
14288	3902236	2925107
14289	3902480	2924811
14290	3902708	2924505
14291	3902977	2924228
14292	3903210	2923925
14293	3903466	2923640
14294	3903696	2923335
14295	3903946	2923044
14296	3904186	2922746
14297	3904415	2922440
14298	3904689	2922167
14299	3904935	2921874
14300	3905187	2921586
14301	3905421	2921283
14302	3905683	2921002
14303	3905895	2920683
14304	3906128	2920380
14305	3906383	2920094
14306	3906669	2919830
14307	3906880	2919510
14308	3907110	2919206
14309	3907342	2918902
14310	3907595	2918614
14311	3907831	2918313
14312	3908072	2918016
14313	3908318	2917723
14314	3908577	2917439
14315	3908819	2917143
14316	3909045	2916835
14317	3909287	2916539
14318	3909555	2916262
14319	3909819	2915982
14320	3910062	2915687
14321	3910308	2915394
14322	3910590	2915127
14323	3910794	2914803
14324	3911036	2914507
14325	3911266	2914201
14326	3911494	2913895
14327	3911724	2913590
14328	3912011	2913328
14329	3912295	2913062
14330	3912552	2912777
14331	3912785	2912475
14332	3913026	2912178
14333	3913254	2911871
14334	3913509	2911585
14335	3913711	2911260
14336	3913971	2910977
14337	3914220	2910686
14338	3914492	2910412
14339	3914731	2910114
14340	3914973	2909818
14341	3915225	2909529
14342	3915461	2909229
14343	3915705	2908934
14344	3915952	2908642
14345	3916207	2908356
14346	3916435	2908049
14347	3916714	2907780
14348	3916935	2907469
14349	3917185	2907179
14350	3917418	2906876
14351	3917679	2906595
14352	3917934	2906308
14353	3918160	2906000
14354	3918365	2905677
14355	3918602	2905378
14356	3918880	2905108
14357	3919103	2904798
14358	3919389	2904535
14359	3919639	2904245
14360	3919903	2903965
14361	3920146	2903670
14362	3920429	2903405
14363	3920629	2903077
14364	3920876	2902786
14365	3921148	2902512
14366	3921371	2902202
14367	3921620	2901911
14368	3921858	2901613
14369	3922139	2901345
14370	3922420	2901078
14371	3922670	2900789
14372	3922906	2900488
14373	3923090	2900149
14374	3923345	2899864
14375	3923600	2899578
14376	3923825	2899269
14377	3924054	2898963
14378	3924315	2898682
14379	3924609	2898425
14380	3924881	2898151
14381	3925131	2897861
14382	3925395	2897582
14383	3925660	2897303
14384	3925921	2897021
14385	3926151	2896716
14386	3926384	2896414
14387	3926618	2896113
14388	3926866	2895822
14389	3927103	2895522
14390	3927352	2895232
14391	3927584	2894928
14392	3927839	2894642
14393	3928089	2894352
14394	3928346	2894068
14395	3928606	2893786
14396	3928862	2893500
14397	3929107	2893207
14398	3929370	2892926
14399	3929617	2892635
14400	3929859	2892339
14401	3930138	2892071
14402	3930398	2891789
14403	3930637	2891490
14404	3930887	2891201
14405	3931167	2890933
14406	3931483	2890692
14407	3931762	2890424
14408	3931961	2890096
14409	3932174	2889779
14410	3932403	2889474
14411	3932648	2889181
14412	3932903	2888895
14413	3933147	2888601
14414	3933411	2888321
14415	3933617	2888000
14416	3933864	2887708
14417	3934126	2887427
14418	3934421	2887171
14419	3934710	2886909
14420	3934993	2886644
14421	3935250	2886359
14422	3935516	2886081
14423	3935775	2885798
14424	3936073	2885544
14425	3936305	2885241
14426	3936522	2884927
14427	3936758	2884628
14428	3937005	2884335
14429	3937222	2884022
14430	3937457	2883721
14431	3937708	2883433
14432	3937988	2883165
14433	3938221	2882863
14434	3938455	2882562
14435	3938681	2882254
14436	3938941	2881972
14437	3939209	2881696
14438	3939460	2881407
14439	3939706	2881114
14440	3939955	2880824
14441	3940254	2880570
14442	3940525	2880296
14443	3940789	2880017
14444	3941022	2879715
14445	3941293	2879441
14446	3941564	2879167
14447	3941794	2878863
14448	3942044	2878573
14449	3942292	2878282
14450	3942549	2877998
14451	3942802	2877711
14452	3943028	2877404
14453	3943281	2877116
14454	3943518	2876817
14455	3943721	2876494
14456	3943982	2876212
14457	3944200	2875899
14458	3944455	2875614
14459	3944683	2875308
14460	3944912	2875004
14461	3945157	2874710
14462	3945394	2874411
14463	3945640	2874119
14464	3945884	2873826
14465	3946226	2873603
14466	3946519	2873345
14467	3946735	2873031
14468	3946984	2872741
14469	3947253	2872465
14470	3947571	2872226
14471	3947777	2871904
14472	3948036	2871621
14473	3948260	2871313
14474	3948495	2871013
14475	3948758	2870733
14476	3948986	2870428
14477	3949213	2870121
14478	3949460	2869830
14479	3949741	2869563
14480	3950037	2869307
14481	3950284	2869016
14482	3950526	2868721
14483	3950787	2868439
14484	3951002	2868124
14485	3951258	2867840
14486	3951497	2867542
14487	3951810	2867299
14488	3952020	2866981
14489	3952271	2866692
14490	3952564	2866434
14491	3952804	2866137
14492	3953036	2865835
14493	3953273	2865537
14494	3953532	2865254
14495	3953769	2864955
14496	3954039	2864681
14497	3954249	2864362
14498	3954538	2864101
14499	3954767	2863797
14500	3955037	2863522
14501	3955268	2863219
14502	3955491	2862910
14503	3955744	2862623
14504	3956018	2862351
14505	3956275	2862067
14506	3956597	2861830
14507	3956844	2861539
14508	3957093	2861249
14509	3957337	2860956
14510	3957607	2860681
14511	3957878	2860407
14512	3958108	2860103
14513	3958351	2859809
14514	3958565	2859494
14515	3958807	2859199
14516	3959067	2858917
14517	3959303	2858618
14518	3959572	2858343
14519	3959819	2858051
14520	3960046	2857745
14521	3960317	2857471
14522	3960534	2857158
14523	3960777	2856864
14524	3961029	2856576
14525	3961288	2856294
14526	3961496	2855974
14527	3961753	2855691
14528	3961999	2855399
14529	3962241	2855104
14530	3962489	2854814
14531	3962733	2854520
14532	3962952	2854209
14533	3963204	2853921
14534	3963456	2853634
14535	3963715	2853351
14536	3963988	2853078
14537	3964233	2852786
14538	3964460	2852480
14539	3964719	2852198
14540	3964965	2851906
14541	3965224	2851624
14542	3965466	2851329
14543	3965712	2851037
14544	3965983	2850763
14545	3966205	2850454
14546	3966474	2850179
14547	3966713	2849882
14548	3966972	2849599
14549	3967198	2849293
14550	3967463	2849015
14551	3967732	2848740
14552	3968011	2848472
14553	3968270	2848190
14554	3968482	2847873
14555	3968754	2847600
14556	3968991	2847301
14557	3969276	2847038
14558	3969536	2846756
14559	3969790	2846470
14560	3970061	2846196
14561	3970271	2845879
14562	3970577	2845630
14563	3970853	2845360
14564	3971109	2845076
14565	3971329	2844765
14566	3971600	2844491
14567	3971853	2844204
14568	3972126	2843932
14569	3972368	2843637
14570	3972566	2843311
14571	3972790	2843004
14572	3973031	2842708
14573	3973306	2842438
14574	3973572	2842161
14575	3973808	2841862
14576	3974037	2841558
14577	3974237	2841233
14578	3974483	2840941
14579	3974717	2840641
14580	3974972	2840356
14581	3975250	2840087
14582	3975492	2839793
14583	3975722	2839490
14584	3975987	2839211
14585	3976259	2838938
14586	3976488	2838635
14587	3976740	2838348
14588	3976986	2838056
14589	3977232	2837764
14590	3977469	2837466
14591	3977684	2837153
14592	3977910	2836847
14593	3978144	2836547
14594	3978374	2836244
14595	3978631	2835960
14596	3978890	2835678
14597	3979130	2835382
14598	3979404	2835111
14599	3979656	2834823
14600	3979902	2834532
14601	3980130	2834227
14602	3980374	2833935
14603	3980629	2833650
14604	3980907	2833381
