iter	RMSE
20059	0.05068480225
20060	0.05068183962
20061	0.0506799086
20062	0.05067826338
20063	0.05067601961
20064	0.05067298885
20065	0.05067113037
20066	0.05066819923
20067	0.05066590847
20068	0.05066364717
20069	0.05066100921
20070	0.05065794209
20071	0.05065419706
20072	0.05065255351
20073	0.05064986988
20074	0.05064752189
20075	0.05064468341
20076	0.05064212214
20077	0.05063910577
20078	0.05063766906
20079	0.05063553861
20080	0.0506334402
20081	0.05063078679
20082	0.05062851587
20083	0.05062593025
20084	0.05062418311
20085	0.05062200811
20086	0.05062013267
20087	0.0506176378
20088	0.05061501306
20089	0.05061239377
20090	0.05061032002
20091	0.05060744254
20092	0.05060547825
20093	0.05060367797
20094	0.05060089648
20095	0.05059927419
20096	0.05059726943
20097	0.05059499055
20098	0.05059282558
20099	0.05059048784
20100	0.05058944492
20101	0.05058726818
20102	0.05058478853
20103	0.0505842298
20104	0.05058114457
20105	0.05057870411
20106	0.05057637282
20107	0.0505736644
20108	0.05057016188
20109	0.05056759501
20110	0.05056397231
20111	0.05056077309
20112	0.05055844408
20113	0.05055652839
20114	0.05055298461
20115	0.05054960262
20116	0.0505460792
20117	0.05054321113
20118	0.0505396849
20119	0.05053757995
20120	0.05053440695
20121	0.05053165784
20122	0.05053025796
20123	0.0505278548
20124	0.05052449428
20125	0.05052228057
20126	0.05051993337
20127	0.05051601562
20128	0.05051241508
20129	0.05051048477
20130	0.05050911431
20131	0.05050666258
20132	0.05050351277
20133	0.05050093206
20134	0.05049818438
20135	0.0504954902
20136	0.0504931204
20137	0.05049095219
20138	0.05048949887
20139	0.05048785136
20140	0.05048208911
20141	0.05047930027
20142	0.0504774634
20143	0.05047441872
20144	0.05047299915
20145	0.05047069154
20146	0.0504680736
20147	0.05046609905
20148	0.05046357929
20149	0.05046106337
20150	0.05045890056
20151	0.05045686925
20152	0.05045458527
20153	0.05045219249
20154	0.05044866538
20155	0.05044661186
20156	0.05044566897
20157	0.05044396969
20158	0.0504410391
20159	0.0504380399
20160	0.05043587693
20161	0.05043291334
20162	0.05042842295
20163	0.05042575811
20164	0.05042426177
20165	0.05042244831
20166	0.05041891695
20167	0.05041607065
20168	0.05041453973
20169	0.05041203516
20170	0.05041040681
20171	0.05040613346
20172	0.0503998369
20173	0.05039664741
20174	0.05039304035
20175	0.05039054158
20176	0.05038916353
20177	0.05038671756
20178	0.05038556852
20179	0.05038376477
20180	0.05037989144
20181	0.0503768791
20182	0.05037384245
20183	0.05037153249
20184	0.05037023382
20185	0.05036841785
20186	0.05036485831
20187	0.05036410918
20188	0.05036195895
20189	0.05036001907
20190	0.05035790763
20191	0.05035500987
20192	0.05035342269
20193	0.05035110656
20194	0.05034783722
20195	0.0503453324
20196	0.05034344844
20197	0.05034065198
20198	0.05033546177
20199	0.05033284358
20200	0.0503309934
20201	0.05032955571
20202	0.05032814097
20203	0.05032618198
20204	0.05032444016
20205	0.0503223885
20206	0.05032131454
20207	0.05031914204
20208	0.05031651725
20209	0.05031437214
20210	0.05031315998
20211	0.05031224759
20212	0.05030811611
20213	0.05030732415
20214	0.05030549657
20215	0.05030300647
20216	0.05030080104
20217	0.05029856973
20218	0.05029578223
20219	0.05029247092
20220	0.05028984654
20221	0.05028739291
20222	0.05028493522
20223	0.05028090131
20224	0.05027892249
20225	0.05027667402
20226	0.05027299788
20227	0.05026995147
20228	0.0502679785
20229	0.05026574831
20230	0.05026144038
20231	0.05025971629
20232	0.05025733404
20233	0.05025558958
20234	0.05025234366
20235	0.05025031778
20236	0.05024832656
20237	0.05024594578
20238	0.05024469656
20239	0.05024245561
20240	0.05024100646
20241	0.05023819793
20242	0.05023436834
20243	0.05023261822
20244	0.05022850474
20245	0.05022670898
20246	0.05022388113
20247	0.05022304557
20248	0.05022060068
20249	0.0502184988
20250	0.05021624907
20251	0.05021304383
20252	0.0502109182
20253	0.05020925827
20254	0.05020679481
20255	0.050204123
20256	0.05020232515
20257	0.05020003952
20258	0.05019737317
20259	0.05019535623
20260	0.05019303888
20261	0.0501905848
20262	0.05018829342
20263	0.0501860672
20264	0.05018384222
20265	0.05018149673
20266	0.05017928991
20267	0.0501769701
20268	0.05017537462
20269	0.05017344031
20270	0.05017207342
20271	0.05017009612
20272	0.05016890983
20273	0.05016594881
20274	0.05016310206
20275	0.05016174025
20276	0.05015912417
20277	0.05015680224
20278	0.05015571169
20279	0.05015354102
20280	0.05015209002
20281	0.05015006936
20282	0.05014637072
20283	0.0501440459
20284	0.05014224603
20285	0.05013899471
20286	0.05013587518
20287	0.05013370519
20288	0.05013159809
20289	0.05012883355
20290	0.05012529018
20291	0.05012421822
20292	0.05012304749
20293	0.05012055757
20294	0.05011808576
20295	0.05011607075
20296	0.0501128329
20297	0.05011166542
20298	0.05010870025
20299	0.05010590654
20300	0.05010376829
20301	0.05010217288
20302	0.05010071294
20303	0.05009755379
20304	0.05009496503
20305	0.05009347673
20306	0.05009148271
20307	0.05008833014
20308	0.05008633525
20309	0.0500838152
20310	0.05008188583
20311	0.05007911384
20312	0.05007827474
20313	0.05007698286
20314	0.05007461745
20315	0.05007253458
20316	0.05007041415
20317	0.05006817065
20318	0.05006632911
20319	0.05006449749
20320	0.05006229595
20321	0.0500594436
20322	0.05005804072
20323	0.05005660671
20324	0.05005355084
20325	0.05005113562
20326	0.05005004276
20327	0.05004915962
20328	0.05004572353
20329	0.0500446101
20330	0.05004237708
20331	0.05004046495
20332	0.05003771607
20333	0.05003492044
20334	0.05003343454
20335	0.0500318234
20336	0.05002941151
20337	0.05002838643
20338	0.05002648516
20339	0.0500247664
20340	0.05002240292
20341	0.05001783729
20342	0.0500161307
20343	0.05001381984
20344	0.0500130611
20345	0.05001106424
20346	0.05000892725
20347	0.05000604014
20348	0.05000378861
20349	0.05000127906
20350	0.04999990126
20351	0.04999750973
20352	0.04999616323
20353	0.04999367502
20354	0.04999152532
20355	0.04998935056
20356	0.04998713698
20357	0.04998278231
20358	0.0499789394
20359	0.04997637234
20360	0.04997410901
20361	0.04997185709
20362	0.04997015105
20363	0.04996901534
20364	0.0499664188
20365	0.04996564147
20366	0.04996428295
20367	0.04996210583
20368	0.04995902742
20369	0.04995646653
20370	0.04995379735
20371	0.0499511894
20372	0.04994920452
20373	0.04994780304
20374	0.0499459201
20375	0.04994177291
20376	0.04993950267
20377	0.04993718367
20378	0.04993486575
20379	0.04993237687
20380	0.04993027827
20381	0.04992764604
20382	0.04992341485
20383	0.04992152837
20384	0.04991875746
20385	0.0499156875
20386	0.04991355084
20387	0.0499107588
20388	0.04990784412
20389	0.04990640692
20390	0.04990435815
20391	0.04990316418
20392	0.04990075835
20393	0.04989755634
20394	0.04989478882
20395	0.0498927907
20396	0.04988990656
20397	0.04988801022
20398	0.04988644997
20399	0.0498846985
20400	0.04988261369
20401	0.0498800449
20402	0.049875627
20403	0.04987125355
20404	0.04986818728
20405	0.04986667045
20406	0.04986501026
20407	0.04986286488
20408	0.04986084713
20409	0.04985931729
20410	0.04985704709
20411	0.0498554862
20412	0.0498520915
20413	0.04984747544
20414	0.04984497487
20415	0.04984209694
20416	0.04983938709
20417	0.04983654759
20418	0.04983428648
20419	0.04983149197
20420	0.04982827619
20421	0.0498263276
20422	0.04982432166
20423	0.04982271164
20424	0.04982116987
20425	0.04981647869
20426	0.04981460428
20427	0.04981307646
20428	0.04981135095
20429	0.04980967728
20430	0.04980810135
20431	0.04980647778
20432	0.04980413222
20433	0.04980208932
20434	0.04980045794
20435	0.04979766398
20436	0.04979536301
20437	0.04979205066
20438	0.04978981812
20439	0.04978766633
20440	0.04978579322
20441	0.0497836211
20442	0.0497816881
20443	0.04977984838
20444	0.04977632118
20445	0.04977472632
20446	0.04977303328
20447	0.04977182572
20448	0.04976939284
20449	0.04976601606
20450	0.04976336601
20451	0.04976191321
20452	0.04975876839
20453	0.04975573575
20454	0.04975371548
20455	0.04975137747
20456	0.04974882743
20457	0.04974769638
20458	0.04974348603
20459	0.04974041309
20460	0.04973842089
20461	0.04973602991
20462	0.0497340108
20463	0.04973213633
20464	0.04972914068
20465	0.04972734608
20466	0.04972457279
20467	0.0497232519
20468	0.04972061114
20469	0.04971875642
20470	0.04971605613
20471	0.0497121689
20472	0.04970868342
20473	0.04970615851
20474	0.04970557574
20475	0.0497030702
20476	0.04970151623
20477	0.04970054583
20478	0.04969929696
20479	0.04969803737
20480	0.04969651808
20481	0.04969155279
20482	0.04968837806
20483	0.04968730654
20484	0.04968561497
20485	0.04968367906
20486	0.04968073208
20487	0.0496783191
20488	0.04967682466
20489	0.04967396069
20490	0.04967190923
20491	0.04967017293
20492	0.04966709418
20493	0.04966398245
20494	0.049661272
20495	0.04965883799
20496	0.04965535867
20497	0.04965259096
20498	0.04965006319
20499	0.04964753197
20500	0.04964598966
20501	0.04964390098
20502	0.04963876469
20503	0.04963638397
20504	0.04963414748
20505	0.04963284733
20506	0.0496299588
20507	0.04962777553
20508	0.04962596242
20509	0.04962376712
20510	0.04962122453
20511	0.04961915348
20512	0.04961647336
20513	0.04961426841
20514	0.04961243566
20515	0.04961069122
20516	0.04960891641
20517	0.04960720584
20518	0.04960428749
20519	0.04960222287
20520	0.04960029771
20521	0.04959832813
20522	0.04959364594
20523	0.04959170067
20524	0.04958938808
20525	0.04958607676
20526	0.04958370111
20527	0.04957981483
20528	0.04957699073
20529	0.04957308477
20530	0.04957017162
20531	0.04956848066
20532	0.04956621567
20533	0.04956498793
20534	0.04956253416
20535	0.04955971569
20536	0.049557912
20537	0.04955646045
20538	0.04955449194
20539	0.04955184275
20540	0.04954884815
20541	0.04954667681
20542	0.04954460836
20543	0.04954213988
20544	0.04954026872
20545	0.04953842768
20546	0.04953562997
20547	0.04953342675
20548	0.04953065721
20549	0.0495284077
20550	0.04952628363
20551	0.04952428718
20552	0.04952262093
20553	0.04952024062
20554	0.0495180149
20555	0.04951457504
20556	0.04951262255
20557	0.04950963306
20558	0.04950681979
20559	0.04950353352
20560	0.04950071297
20561	0.04949913573
20562	0.04949749336
20563	0.04949448273
20564	0.04949297057
20565	0.04949154784
20566	0.04948995222
20567	0.04948711617
20568	0.04948391239
20569	0.04948152199
20570	0.04947929607
20571	0.04947667393
20572	0.04947328182
20573	0.04947178851
20574	0.04946857938
20575	0.04946574224
20576	0.04946269172
20577	0.04946067344
20578	0.04945803429
20579	0.04945678613
20580	0.04945532429
20581	0.04945230274
20582	0.04944921567
20583	0.04944678274
20584	0.04944509887
20585	0.0494433034
20586	0.04944131696
20587	0.0494395276
20588	0.0494368536
20589	0.04943419192
20590	0.04943263614
20591	0.04942870243
20592	0.04942712989
20593	0.0494253075
20594	0.04942145051
20595	0.04941950185
20596	0.04941554534
20597	0.04941303232
20598	0.04941061013
20599	0.04940808117
20600	0.04940631445
20601	0.04940369976
20602	0.04940211555
20603	0.04939945061
20604	0.0493981992
20605	0.04939514997
20606	0.04939022006
20607	0.04938718308
20608	0.0493833194
20609	0.04938055335
20610	0.04937871107
20611	0.04937713031
20612	0.04937469539
20613	0.04937269465
20614	0.0493706883
20615	0.04936917074
20616	0.04936695611
20617	0.04936575302
20618	0.04936319786
20619	0.04936079373
20620	0.049356969
20621	0.04935487852
20622	0.04935234928
20623	0.04935013812
20624	0.049347865
20625	0.04934492873
20626	0.04934420929
20627	0.04934186152
20628	0.0493401882
20629	0.04933729873
20630	0.04933528549
20631	0.04933319408
20632	0.04933132165
20633	0.04932856336
20634	0.04932737004
20635	0.04932553545
20636	0.04932292376
20637	0.04932090859
20638	0.04931917108
20639	0.0493169114
20640	0.04931317668
20641	0.04931042994
20642	0.0493084697
20643	0.04930666932
20644	0.04930427425
20645	0.04930248348
20646	0.04930043395
20647	0.04929852245
20648	0.04929654519
20649	0.04929395729
20650	0.04929083293
20651	0.04928830764
20652	0.04928646428
20653	0.04928406855
20654	0.04928126948
20655	0.04927987042
20656	0.0492770382
20657	0.04927491368
20658	0.04927232902
20659	0.0492700115
20660	0.04926895418
20661	0.04926684305
20662	0.0492646507
20663	0.04926064035
20664	0.04925880836
20665	0.04925737051
20666	0.04925497667
20667	0.04925211447
20668	0.04924870951
20669	0.04924629092
20670	0.0492438334
20671	0.04924224601
20672	0.04924039694
20673	0.0492371597
20674	0.04923435812
20675	0.04923139098
20676	0.04922921897
20677	0.04922593704
20678	0.04922248722
20679	0.04922062089
20680	0.04921836388
20681	0.0492166285
20682	0.04921484302
20683	0.04921082513
20684	0.04920820652
20685	0.04920653915
20686	0.04920585084
20687	0.04920422233
20688	0.04920249239
20689	0.04920059313
20690	0.04919794751
20691	0.04919502059
20692	0.0491933364
20693	0.04919112018
20694	0.04918979404
20695	0.04918616459
20696	0.04918329186
20697	0.04918080614
20698	0.04917820209
20699	0.04917755313
20700	0.04917435402
20701	0.04917115326
20702	0.04916983375
20703	0.04916802926
20704	0.04916567029
20705	0.04916435889
20706	0.04916234525
20707	0.04915995401
20708	0.04915805315
20709	0.04915545891
20710	0.04915333271
20711	0.04915103707
20712	0.04914820106
20713	0.04914715337
20714	0.04914424776
20715	0.04914286691
20716	0.04913889902
20717	0.04913626689
20718	0.04913463165
20719	0.04913284925
20720	0.04912946422
20721	0.04912598992
20722	0.04912401844
20723	0.04912079032
20724	0.04911909235
20725	0.04911613138
20726	0.04911492269
20727	0.04911225337
20728	0.04910847848
20729	0.04910645791
20730	0.04910460448
20731	0.04909986635
20732	0.04909671722
20733	0.04909393644
20734	0.04909146276
20735	0.04909020686
20736	0.0490887807
20737	0.04908608435
20738	0.04908336169
20739	0.04908080002
20740	0.04907825548
20741	0.04907615277
20742	0.04907375589
20743	0.04907071395
20744	0.04906784106
20745	0.04906586741
20746	0.04906253852
20747	0.04906056189
20748	0.04905888107
20749	0.04905620355
20750	0.049054674
20751	0.04905317215
20752	0.04905028422
20753	0.04904547337
20754	0.04904375217
20755	0.04904306731
20756	0.0490407706
20757	0.04903729424
20758	0.04903478782
20759	0.04903340293
20760	0.049031122
20761	0.04903019815
20762	0.04902715479
20763	0.049024976
20764	0.04902246444
20765	0.04901896136
20766	0.0490162049
20767	0.04901370862
20768	0.04901024448
20769	0.04900850372
20770	0.04900535941
20771	0.04900265649
20772	0.04899989469
20773	0.04899817574
20774	0.0489962063
20775	0.04899298525
20776	0.04899060443
20777	0.04898876772
20778	0.04898755202
20779	0.04898578981
20780	0.04898385554
20781	0.04898238147
20782	0.04898023467
20783	0.04897847402
20784	0.04897722343
20785	0.04897519154
20786	0.04897313884
20787	0.04897152373
20788	0.04897028972
20789	0.04896833835
20790	0.0489662632
20791	0.04896397362
20792	0.0489607995
20793	0.04895728876
20794	0.04895428043
20795	0.04895262635
20796	0.04895013178
20797	0.04894806038
20798	0.04894702024
20799	0.04894469642
20800	0.04894391664
20801	0.04894275779
20802	0.0489402754
20803	0.04893743974
20804	0.04893582102
20805	0.04893356024
20806	0.04893286963
20807	0.04893033579
20808	0.04892883153
20809	0.04892665286
20810	0.04892418121
20811	0.04892100465
20812	0.04891941714
20813	0.04891505658
20814	0.04891263082
20815	0.04891116698
20816	0.04890873527
20817	0.04890707052
20818	0.04890434073
20819	0.0489033046
20820	0.04889970556
20821	0.04889502845
20822	0.04889214418
20823	0.0488905008
20824	0.04888844245
20825	0.04888679383
20826	0.04888338733
20827	0.04888097725
20828	0.04887954232
20829	0.04887638128
20830	0.04887518726
20831	0.04887282213
20832	0.048871809
20833	0.0488703357
20834	0.04886767732
20835	0.04886563264
20836	0.04886415244
20837	0.04886086781
20838	0.04885932375
20839	0.04885751042
20840	0.04885624302
20841	0.04885260699
20842	0.04885029887
20843	0.04884846967
20844	0.04884664351
20845	0.04884318398
20846	0.04884079401
20847	0.04883856622
20848	0.04883611762
20849	0.04883414847
20850	0.04883180654
20851	0.04882733249
20852	0.04882561182
20853	0.04882450357
20854	0.04882121982
20855	0.04881997875
20856	0.048817398
20857	0.04881556008
20858	0.04881298782
20859	0.04881185339
20860	0.04881011814
20861	0.04880823853
20862	0.04880661173
20863	0.04880250381
20864	0.04880007826
20865	0.04879740761
20866	0.04879567296
20867	0.04879319599
20868	0.04879015915
20869	0.04878736624
20870	0.04878579909
20871	0.04878348854
20872	0.04878033196
20873	0.04877728084
20874	0.04877559099
20875	0.04877335369
20876	0.04877119773
20877	0.04876925452
20878	0.04876799742
20879	0.04876516505
20880	0.04876237118
20881	0.04876021427
20882	0.04875700315
20883	0.04875507865
20884	0.04875276771
20885	0.04875053194
20886	0.04874788
20887	0.04874455549
20888	0.048739837
20889	0.048738032
20890	0.04873586637
20891	0.04873357266
20892	0.04873131153
20893	0.04872879556
20894	0.04872660953
20895	0.04872428972
20896	0.04872239333
20897	0.04872137571
20898	0.04871795815
20899	0.0487152048
20900	0.04871263873
20901	0.04870963194
20902	0.04870712211
20903	0.04870512802
20904	0.04870213626
20905	0.04870098306
20906	0.04869848
20907	0.04869633882
20908	0.04869502359
20909	0.0486913285
20910	0.04868922192
20911	0.04868663838
20912	0.04868494177
20913	0.04868302473
20914	0.04868114988
20915	0.04867924912
20916	0.04867753166
20917	0.04867663014
20918	0.04867463244
20919	0.04867132547
20920	0.04866889432
20921	0.04866750355
20922	0.04866507004
20923	0.04866371566
20924	0.04866083696
20925	0.04865837406
20926	0.04865613996
20927	0.04865341568
20928	0.04865115824
20929	0.04864858448
20930	0.04864569908
20931	0.0486433976
20932	0.04864086292
20933	0.04863813042
20934	0.048636157
20935	0.04863270781
20936	0.04862970399
20937	0.04862770835
20938	0.04862417904
20939	0.04862253305
20940	0.04862002112
20941	0.04861813326
20942	0.04861560549
20943	0.04861284934
20944	0.04861082061
20945	0.04860887865
20946	0.04860629246
20947	0.04860424991
20948	0.04860340932
20949	0.04860210135
20950	0.04860037301
20951	0.04859768369
20952	0.04859426605
20953	0.04859243118
20954	0.04859041616
20955	0.04858724672
20956	0.04858564865
20957	0.04858270617
20958	0.04858030639
20959	0.04857892007
20960	0.04857787663
20961	0.04857492514
20962	0.04857190635
20963	0.04856913589
20964	0.04856572267
20965	0.04856412778
20966	0.04856195905
20967	0.04855894738
20968	0.04855702309
20969	0.04855246925
20970	0.0485504081
20971	0.04854824822
20972	0.04854638833
20973	0.04854365271
20974	0.04854076467
20975	0.04853919584
20976	0.04853621548
20977	0.04853417685
20978	0.04853295871
20979	0.04853072743
20980	0.04852770083
20981	0.04852578809
20982	0.04852387488
20983	0.04852250964
20984	0.04851968815
20985	0.04851641944
20986	0.04851409964
20987	0.04851175874
20988	0.04851111556
20989	0.04850830148
20990	0.04850766369
20991	0.04850606756
20992	0.04850310457
20993	0.04850115858
20994	0.048498154
20995	0.04849571245
20996	0.04849382428
20997	0.04849286894
20998	0.04849066306
20999	0.0484886568
21000	0.04848559065
21001	0.0484826382
21002	0.04847995109
21003	0.04847784053
21004	0.04847613421
21005	0.04847488776
21006	0.04847301767
21007	0.04846998654
21008	0.04846750231
21009	0.04846481099
21010	0.04846285598
21011	0.04845920249
21012	0.04845792944
21013	0.04845542718
21014	0.04845305887
21015	0.04845013076
21016	0.04844728581
21017	0.04844592629
21018	0.04844512181
21019	0.04844241049
21020	0.04844044802
21021	0.04843763441
21022	0.04843490706
21023	0.04843367987
21024	0.04843271047
21025	0.04842944561
21026	0.04842682519
21027	0.04842487073
21028	0.04842232644
21029	0.04841921169
21030	0.04841702098
21031	0.04841512544
21032	0.04841339063
21033	0.04841216065
21034	0.04841037919
21035	0.04840901722
21036	0.04840632277
21037	0.04840330397
21038	0.04839981219
21039	0.04839723276
21040	0.04839553725
21041	0.04839263074
21042	0.04839043862
21043	0.04838858594
21044	0.04838735788
21045	0.04838375743
21046	0.04838170166
21047	0.04838019321
21048	0.04837833699
21049	0.0483750575
21050	0.0483730002
21051	0.04837162785
21052	0.0483703231
21053	0.0483681019
21054	0.04836649187
21055	0.0483635668
21056	0.04835949159
21057	0.04835747227
21058	0.04835459819
21059	0.04835213188
21060	0.04835010128
21061	0.04834841592
21062	0.04834587317
21063	0.04834263206
21064	0.04834114216
21065	0.04833815772
21066	0.04833495738
21067	0.04833142187
21068	0.04833025663
21069	0.04832887814
21070	0.04832577598
21071	0.04832389561
21072	0.04832093111
21073	0.04831825369
21074	0.04831590077
21075	0.04831450556
21076	0.04831168078
21077	0.04831037302
21078	0.04830620804
21079	0.04830506744
21080	0.04830393395
21081	0.0483008873
21082	0.04829956069
21083	0.04829796988
21084	0.04829544366
21085	0.04829348562
21086	0.04828920938
21087	0.0482880813
21088	0.0482857233
21089	0.04828354887
21090	0.04828088141
21091	0.0482794819
21092	0.04827721401
21093	0.04827385183
21094	0.0482689465
21095	0.04826692298
21096	0.0482635921
21097	0.04826112077
21098	0.04825869728
21099	0.04825635773
21100	0.04825406068
21101	0.04825287434
21102	0.04825166327
21103	0.04824904968
21104	0.04824684346
21105	0.04824471378
21106	0.04824256733
21107	0.04824049877
21108	0.04823824569
21109	0.04823470392
21110	0.04823159799
21111	0.04823024087
21112	0.04822867287
21113	0.0482274873
21114	0.04822606856
21115	0.0482240961
21116	0.04822320882
21117	0.04822112956
21118	0.04821783666
21119	0.0482158786
21120	0.04821249684
21121	0.04820928008
21122	0.04820647569
21123	0.04820340966
21124	0.04820214894
21125	0.04820040816
21126	0.04819820675
21127	0.04819527215
21128	0.04819133655
21129	0.0481894996
21130	0.04818820147
21131	0.04818593341
21132	0.04818433431
21133	0.048182303
21134	0.04817846988
21135	0.04817560647
21136	0.04817305636
21137	0.04817079775
21138	0.04816957963
21139	0.04816829759
21140	0.04816609824
21141	0.04816426327
21142	0.04816291312
21143	0.04816128457
21144	0.04815867647
21145	0.04815556741
21146	0.04815406699
21147	0.04815257807
21148	0.04814967148
21149	0.04814613487
21150	0.04814306639
21151	0.04814034868
21152	0.04813837988
21153	0.04813546416
21154	0.04813251097
21155	0.04813100761
21156	0.04812910282
21157	0.04812853171
21158	0.048125583
21159	0.04812357376
21160	0.04812104082
21161	0.04811984738
21162	0.04811708752
21163	0.04811439166
21164	0.04811176086
21165	0.04811046334
21166	0.04810652248
21167	0.04810528091
21168	0.04810318566
21169	0.04810197655
21170	0.04809993538
21171	0.04809726061
21172	0.04809650785
21173	0.04809465765
21174	0.04809214798
21175	0.04808957592
21176	0.04808824439
21177	0.04808672988
21178	0.04808524458
21179	0.04808309272
21180	0.04808218612
21181	0.04807898821
21182	0.04807666518
21183	0.04807483536
21184	0.04807275912
21185	0.04807099858
21186	0.04806757621
21187	0.04806359077
21188	0.04806203857
21189	0.04806046635
21190	0.04805814615
21191	0.04805534853
21192	0.04805300576
21193	0.04805103967
21194	0.04804956311
21195	0.04804757039
21196	0.04804538788
21197	0.04804371781
21198	0.04804037227
21199	0.04803795458
21200	0.04803553895
21201	0.04803325111
21202	0.04803200689
21203	0.04802999919
21204	0.04802824536
21205	0.04802640973
21206	0.04802376093
21207	0.04802169346
21208	0.04802056385
21209	0.04801851322
21210	0.04801617515
21211	0.04801532523
21212	0.04801375207
21213	0.04801131391
21214	0.048008936
21215	0.04800597019
21216	0.04800438737
21217	0.04800141433
21218	0.04799970577
21219	0.04799631025
21220	0.04799467114
21221	0.04799253405
21222	0.04799100134
21223	0.04798894915
21224	0.04798564039
21225	0.04798376761
21226	0.04798130397
21227	0.04797906133
21228	0.04797699061
21229	0.04797588099
21230	0.04797178777
21231	0.04797092163
21232	0.04796742237
21233	0.04796572708
21234	0.04796363617
21235	0.04796200377
21236	0.04795979428
21237	0.04795689109
21238	0.04795474317
21239	0.04795136739
21240	0.04794946504
21241	0.04794700248
21242	0.04794368947
21243	0.04794183618
21244	0.04793942988
21245	0.04793774263
21246	0.04793571928
21247	0.04793342007
21248	0.04793059969
21249	0.04792919937
21250	0.04792660255
21251	0.04792529266
21252	0.0479228229
21253	0.04792017638
21254	0.04791647809
21255	0.04791465643
21256	0.04791120377
21257	0.04791069159
21258	0.04790884161
21259	0.04790698568
21260	0.04790527272
21261	0.04790358469
21262	0.04790195211
21263	0.04789709463
21264	0.0478953542
21265	0.04789387243
21266	0.04789223748
21267	0.04789027575
21268	0.04788834156
21269	0.04788675154
21270	0.04788508767
21271	0.0478834446
21272	0.04788101509
21273	0.04788000327
21274	0.0478770275
21275	0.04787464728
21276	0.0478727686
21277	0.04786889265
21278	0.04786545275
21279	0.04786299174
21280	0.04786142424
21281	0.04785943124
21282	0.04785595437
21283	0.04785435776
21284	0.04785214397
21285	0.04784995496
21286	0.04784833042
21287	0.04784591461
21288	0.04784401554
21289	0.04784251104
21290	0.04784007819
21291	0.04783838946
21292	0.0478372214
21293	0.04783559892
21294	0.04783382786
21295	0.04783172675
21296	0.04782998688
21297	0.04782841149
21298	0.04782628304
21299	0.04782433666
21300	0.04782209026
21301	0.04781834931
21302	0.04781686244
21303	0.04781564369
21304	0.04781405136
21305	0.04781112958
21306	0.047809767
21307	0.04780753564
21308	0.04780518896
21309	0.04780303568
21310	0.04779979982
21311	0.04779732699
21312	0.04779410915
21313	0.0477917732
21314	0.047789505
21315	0.04778574971
21316	0.04778397269
21317	0.04778126897
21318	0.04777814653
21319	0.04777688133
21320	0.04777525994
21321	0.04777396218
21322	0.04777126865
21323	0.04776959171
21324	0.0477676774
21325	0.04776540121
21326	0.04776422486
21327	0.04776292719
21328	0.04775955535
21329	0.04775766871
21330	0.04775587068
21331	0.04775384538
21332	0.04775186009
21333	0.04774955089
21334	0.04774654783
21335	0.04774482724
21336	0.04774196979
21337	0.04773967567
21338	0.04773806913
21339	0.04773591394
21340	0.04773367884
21341	0.04773135028
21342	0.04772844
21343	0.04772682921
21344	0.04772462599
21345	0.04772276686
21346	0.04772071356
21347	0.04771842068
21348	0.0477172415
21349	0.04771493395
21350	0.04771224407
21351	0.04771034727
21352	0.04770794977
21353	0.04770589409
21354	0.04770438637
21355	0.04770275656
21356	0.04770036306
21357	0.04769864105
21358	0.04769654687
21359	0.0476930311
21360	0.04769150137
21361	0.04768972117
21362	0.04768665862
21363	0.0476843422
21364	0.04768202539
21365	0.04767958707
21366	0.04767668935
21367	0.04767514318
21368	0.04767282563
21369	0.04766994446
21370	0.04766759339
21371	0.04766573229
21372	0.04766356531
21373	0.04766016591
21374	0.04765730779
21375	0.04765514252
21376	0.04765228845
21377	0.04765097617
21378	0.04764896208
21379	0.04764658626
21380	0.04764464212
21381	0.04764235879
21382	0.04763971683
21383	0.0476387255
21384	0.04763573288
21385	0.0476329876
21386	0.04763157048
21387	0.0476290385
21388	0.04762726287
21389	0.04762557597
21390	0.04762209125
21391	0.04762042326
21392	0.04761868118
21393	0.0476170422
21394	0.04761541224
21395	0.0476122526
21396	0.047609402
21397	0.04760681523
21398	0.0476055756
21399	0.04760393304
21400	0.04760262383
21401	0.04760116715
21402	0.04759927298
21403	0.04759720918
21404	0.04759439595
21405	0.04759207641
21406	0.04759062653
21407	0.0475881789
21408	0.04758594045
21409	0.04758490534
21410	0.0475828988
21411	0.04757992455
21412	0.04757790042
21413	0.04757446661
21414	0.04757294095
21415	0.04757051233
21416	0.04756887724
21417	0.04756721331
21418	0.04756534612
21419	0.04756262397
21420	0.04755996896
21421	0.04755690969
21422	0.04755510962
21423	0.04755264976
21424	0.04754997631
21425	0.04754812082
21426	0.04754713906
21427	0.04754374228
21428	0.04754129517
21429	0.0475384295
21430	0.04753705946
21431	0.04753564824
21432	0.04753390015
21433	0.04753197671
21434	0.04752919953
21435	0.0475256376
21436	0.04752332871
21437	0.04752100754
21438	0.04751897853
21439	0.04751639243
21440	0.04751333636
21441	0.04751149831
21442	0.0475101874
21443	0.04750875561
21444	0.04750613578
21445	0.04750507523
21446	0.04750228461
21447	0.04750052755
21448	0.04749878668
21449	0.04749677487
21450	0.04749376895
21451	0.04749158184
21452	0.04748902316
21453	0.04748717576
21454	0.04748519328
21455	0.04748300185
21456	0.04747979073
21457	0.04747816362
21458	0.0474766669
21459	0.04747416507
